is_fake,num_digits,num_letters,num_dots,num_hyphens,external_count,social_media_links,social_media_shallow_links,social_media_share_links,total_products,percentage_discounted_products,percentage_extremely_discounted_products
0,0,19,1,0,23,2,0,0,3,0.0,0.0
0,0,17,1,0,4,4,0,0,40,0.0,0.0
0,0,22,2,1,39,12,0,0,4,0.75,0.5
0,0,24,1,0,72,7,0,0,9,0.0,0.0
0,0,16,1,0,0,0,0,0,10,0.0,0.0
0,0,11,1,1,17,0,0,0,10,0.2,0.1
0,0,13,1,0,38,2,0,0,12,0.0,0.0
0,0,22,1,0,75,2,0,0,50,0.02,0.0
0,0,18,1,0,8,4,0,0,19,0.0,0.0
0,0,31,2,0,17,3,0,0,50,0.0,0.0
0,0,14,1,0,20,2,0,0,9,0.0,0.0
0,0,24,2,0,66,4,0,0,16,0.0,0.0
0,0,21,2,0,41,4,0,0,12,0.0,0.0
0,0,17,2,0,0,0,0,0,4,0.0,0.0
0,0,25,2,0,33,2,2,0,9,0.0,0.0
0,0,21,1,0,0,0,0,0,17,0.0,0.0
0,0,26,1,0,12,2,0,0,16,0.0,0.0
0,0,20,1,0,34,2,0,0,66,0.0,0.0
0,0,25,1,0,7,4,0,0,25,0.0,0.0
0,0,15,1,0,21,2,0,0,9,0.0,0.0
0,0,21,2,0,52,0,0,0,29,0.0,0.0
0,1,13,1,1,0,0,0,0,3,0.0,0.0
0,0,18,2,0,20,10,0,0,5,0.8,0.0
0,0,18,1,0,43,2,0,0,6,0.0,0.0
0,0,20,1,0,0,0,0,0,12,0.0,0.0
0,0,25,2,0,0,0,0,0,11,0.0,0.0
0,0,28,2,0,0,0,0,0,4,0.5,0.0
0,0,14,1,0,35,3,0,0,5,0.0,0.0
0,0,25,1,0,63,3,0,0,43,1.0,0.0
0,0,16,1,0,26,0,0,0,21,0.33,0.1
0,0,33,2,2,8,0,0,0,14,0.0,0.0
0,0,20,1,0,38,4,0,0,24,0.0,0.0
0,0,19,1,0,34,5,0,0,3,0.0,0.0
0,0,16,1,0,58,5,0,0,89,0.0,0.0
0,0,18,1,0,20,0,0,0,8,0.0,0.0
0,0,22,2,0,0,0,0,0,40,0.23,0.03
0,0,26,1,0,0,0,0,0,6,0.0,0.0
0,3,14,1,0,5,2,0,0,13,0.92,0.92
0,0,18,1,0,37,3,0,0,8,0.5,0.0
0,0,24,1,0,31,2,0,0,84,0.0,0.0
0,0,13,1,0,28,2,0,0,24,0.0,0.0
0,0,18,2,0,8,3,0,0,30,0.0,0.0
0,0,19,1,0,48,6,1,0,64,0.17,0.02
0,0,19,1,0,76,1,0,0,15,0.0,0.0
0,0,20,2,0,3,0,0,0,30,0.0,0.0
0,0,27,1,0,0,0,0,0,15,0.0,0.0
0,1,17,1,0,30,2,0,0,19,0.11,0.0
0,0,17,1,0,29,4,0,0,30,0.0,0.0
0,0,24,1,0,0,0,0,0,16,0.0,0.0
0,0,18,1,0,0,0,0,0,2,0.0,0.0
0,0,21,1,0,28,0,0,0,7,0.43,0.14
0,0,22,1,0,0,0,0,0,2,0.0,0.0
0,0,24,1,0,40,0,0,0,166,0.0,0.0
0,0,21,1,0,74,0,0,0,42,0.0,0.0
0,0,17,1,0,0,0,0,0,12,1.0,1.0
0,0,24,2,0,27,8,0,0,6,0.0,0.0
0,0,19,2,0,37,4,0,0,7,0.43,0.0
0,0,33,2,0,78,3,0,0,2,0.0,0.0
0,0,21,2,1,0,0,0,0,32,0.0,0.0
0,0,19,1,0,0,0,0,0,12,0.42,0.0
0,0,36,1,0,8,0,0,0,5,0.6,0.2
0,0,16,2,0,116,9,0,0,3,1.0,0.0
0,0,20,2,0,7,1,0,0,5,0.0,0.0
0,0,20,1,0,82,4,0,0,33,0.3,0.0
0,0,21,2,0,60,4,0,0,32,0.0,0.0
0,2,15,1,0,59,2,0,0,10,0.0,0.0
0,0,15,1,0,16,0,0,0,76,0.99,0.92
0,0,21,1,0,0,0,0,0,12,1.0,0.83
0,1,14,1,0,11,4,0,0,4,0.0,0.0
0,0,18,2,0,0,0,0,0,13,0.0,0.0
0,0,22,2,0,27,2,0,0,5,0.2,0.0
0,0,22,1,0,30,2,2,0,20,0.4,0.1
0,0,27,2,0,61,5,0,0,7,0.86,0.29
0,0,20,2,0,4,2,0,0,16,0.0,0.0
0,0,23,2,0,5,0,0,0,14,0.0,0.0
0,0,17,1,1,24,7,0,0,6,0.0,0.0
0,0,20,1,0,8,1,0,0,20,0.0,0.0
0,0,24,2,0,6,2,0,0,14,0.0,0.0
0,0,17,1,0,9,2,0,0,16,0.0,0.0
0,0,13,1,0,7,4,0,1,40,0.0,0.0
0,0,23,2,0,5,2,0,0,36,0.0,0.0
0,0,20,1,0,33,0,0,0,12,0.0,0.0
0,0,17,1,0,80,17,1,0,28,0.0,0.0
0,0,20,2,0,50,2,0,0,12,0.08,0.0
0,0,16,1,0,12,2,0,0,15,0.4,0.0
0,0,13,1,0,45,3,0,0,4,0.0,0.0
0,0,27,2,0,0,0,0,0,3,0.0,0.0
0,0,24,2,0,51,3,0,0,23,0.13,0.0
0,0,21,1,0,20,7,0,0,23,0.17,0.04
0,0,21,1,0,58,2,0,0,19,0.0,0.0
0,0,23,1,0,27,5,0,0,3,0.0,0.0
0,0,18,1,0,7,4,0,0,19,0.0,0.0
0,0,25,2,0,0,0,0,0,20,0.0,0.0
0,0,23,1,0,21,4,0,0,9,1.0,0.0
0,0,14,1,0,0,0,0,0,18,0.89,0.0
0,0,15,1,0,0,0,0,0,6,0.0,0.0
0,0,22,1,0,41,3,0,0,15,0.0,0.0
0,0,23,2,0,35,5,0,0,4,0.75,0.5
0,0,20,2,0,11,4,0,0,164,0.0,0.0
0,0,19,1,0,80,0,0,0,18,0.0,0.0
0,0,27,1,0,33,1,0,0,16,0.0,0.0
0,0,15,1,0,10,4,0,0,16,0.0,0.0
0,0,16,1,0,12,2,0,0,17,0.0,0.0
0,0,19,1,0,13,2,0,0,67,0.0,0.0
0,0,20,1,0,100,4,0,2,10,0.0,0.0
0,0,23,2,0,16,2,0,0,75,0.0,0.0
0,0,17,1,0,9,0,0,0,150,0.0,0.0
0,0,24,1,0,70,8,0,0,3,0.0,0.0
0,0,16,2,0,6,2,0,0,139,0.0,0.0
0,0,23,2,0,1,0,0,0,16,0.0,0.0
0,0,17,1,0,8,3,0,0,20,0.05,0.0
0,0,19,1,0,0,0,0,0,36,0.0,0.0
0,0,26,1,0,35,3,0,0,71,0.0,0.0
0,0,27,2,0,0,0,0,0,4,0.0,0.0
0,0,12,1,0,14,4,0,0,17,0.0,0.0
0,0,15,1,0,51,0,0,0,8,1.0,0.0
0,0,18,2,0,9,2,0,0,26,0.0,0.0
0,0,21,1,0,0,0,0,0,7,0.0,0.0
0,0,15,1,0,11,4,0,0,16,0.0,0.0
0,4,16,2,0,48,4,0,0,15,0.0,0.0
0,0,18,1,0,0,0,0,0,88,0.39,0.07
0,0,21,2,0,18,8,0,0,24,0.0,0.0
0,0,17,1,0,44,0,0,0,9,0.0,0.0
0,1,19,1,1,27,7,0,0,55,0.0,0.0
0,0,18,2,0,28,3,0,0,24,0.75,0.0
0,0,28,2,0,7,3,0,0,10,0.0,0.0
0,0,20,1,0,13,1,1,0,5,0.0,0.0
0,3,20,1,0,28,0,0,0,10,0.0,0.0
0,0,21,1,0,3,3,0,0,12,1.0,0.42
0,0,18,1,0,0,0,0,0,16,0.0,0.0
0,0,21,1,1,2,0,0,0,64,0.0,0.0
0,0,16,1,0,1,2,0,0,3,0.0,0.0
0,0,13,1,0,9,3,0,0,64,0.0,0.0
0,0,26,1,0,45,5,0,0,2,0.0,0.0
0,0,20,1,0,28,0,0,0,8,0.12,0.0
0,0,24,2,0,15,3,0,0,29,0.72,0.0
0,0,18,1,0,13,4,0,0,5,0.0,0.0
0,0,24,2,0,11,3,0,0,5,0.0,0.0
0,0,16,1,0,116,3,0,0,12,0.0,0.0
0,0,19,1,0,0,0,0,0,16,1.0,0.0
0,0,16,1,0,47,3,0,0,24,0.0,0.0
0,0,14,1,0,13,0,0,0,8,0.0,0.0
0,0,21,1,0,12,0,0,0,2,0.0,0.0
0,0,23,2,0,0,0,0,0,21,0.0,0.0
0,0,20,1,0,4,2,0,0,6,0.0,0.0
0,0,22,1,0,51,3,0,0,6,0.0,0.0
0,0,32,1,0,2,0,0,0,56,0.05,0.0
0,0,18,1,0,43,0,0,0,12,0.5,0.17
0,1,18,1,0,101,7,0,0,15,0.0,0.0
0,0,22,1,0,24,4,0,0,3,0.0,0.0
0,0,22,2,0,7,0,0,0,58,0.05,0.03
0,0,21,1,0,85,9,0,0,18,0.0,0.0
0,0,24,1,0,61,0,0,0,2,1.0,0.0
0,0,19,1,0,32,2,0,0,4,0.0,0.0
0,0,16,1,0,0,0,0,0,4,0.0,0.0
0,0,22,1,0,215,10,0,7,17,0.0,0.0
0,0,14,1,0,5,1,0,0,16,0.88,0.44
0,0,21,1,0,22,3,0,0,2,0.0,0.0
0,0,16,1,0,55,0,0,0,30,0.4,0.07
0,0,17,1,0,87,3,0,0,8,0.75,0.0
0,0,16,1,1,18,2,0,0,13,0.92,0.31
0,0,14,1,0,0,0,0,0,36,1.0,1.0
0,0,13,1,0,68,4,0,0,144,0.0,0.0
0,0,20,1,0,0,0,0,0,25,0.0,0.0
0,0,17,2,0,78,7,1,0,16,0.0,0.0
0,0,15,1,0,101,2,0,0,15,0.0,0.0
0,0,18,1,0,7,3,0,0,8,1.0,0.62
0,0,17,1,0,45,4,0,1,5,0.2,0.0
0,0,22,2,0,11,9,0,0,40,0.0,0.0
0,0,18,1,0,0,0,0,0,43,0.0,0.0
0,0,16,1,0,93,4,0,0,59,0.0,0.0
0,4,22,3,0,56,3,0,0,41,0.0,0.0
0,0,16,1,0,91,6,0,0,9,0.0,0.0
0,0,22,1,0,20,4,0,0,13,0.0,0.0
0,0,14,1,1,4,3,0,0,4,0.0,0.0
0,0,14,1,0,19,2,0,0,9,0.0,0.0
0,0,18,2,0,32,6,0,3,9,1.0,0.11
0,0,20,2,0,3,6,0,6,20,0.0,0.0
0,0,25,1,0,8,3,0,0,24,0.04,0.0
0,0,20,2,0,24,3,0,0,15,0.0,0.0
0,0,18,1,0,59,8,1,0,12,0.75,0.75
0,0,18,1,0,3,3,0,0,5,0.6,0.0
0,0,20,2,0,0,0,0,0,13,0.0,0.0
0,1,14,1,0,13,4,0,0,89,0.21,0.0
0,0,30,2,0,14,3,0,0,3,0.0,0.0
0,0,10,1,0,0,0,0,0,9,0.0,0.0
0,0,23,2,0,60,3,0,0,10,0.0,0.0
0,0,26,1,0,1,1,0,0,16,1.0,0.94
0,0,15,1,0,22,4,0,0,24,1.0,0.0
0,0,21,1,0,71,4,0,0,4,0.0,0.0
0,0,19,1,0,33,4,0,0,16,1.0,0.0
0,0,15,1,0,43,3,0,0,2,0.0,0.0
0,0,26,1,0,61,3,0,0,47,0.0,0.0
0,0,20,1,0,0,0,0,0,45,0.16,0.02
0,0,20,2,0,5,2,0,0,6,0.0,0.0
0,0,20,1,0,2,3,0,0,24,0.0,0.0
0,0,18,1,0,5,4,0,0,34,0.97,0.82
0,0,16,1,0,117,6,0,0,9,0.22,0.0
0,0,17,1,0,0,0,0,0,6,0.0,0.0
0,0,21,1,0,44,7,0,0,32,0.0,0.0
0,0,22,2,0,18,3,0,0,15,0.0,0.0
0,0,13,1,0,0,0,0,0,10,0.7,0.0
0,0,14,1,0,6,3,0,0,14,0.07,0.0
0,0,22,1,0,52,0,0,0,12,0.0,0.0
0,0,20,1,0,17,0,0,0,4,0.0,0.0
0,0,19,1,0,0,0,0,0,10,0.0,0.0
0,0,27,2,0,53,0,0,0,15,0.07,0.07
0,0,22,1,0,0,0,0,0,3,0.0,0.0
0,0,17,1,0,1,0,0,0,40,0.03,0.0
0,0,18,1,0,44,3,0,0,2,0.0,0.0
0,0,22,3,0,11,4,0,0,23,0.0,0.0
0,0,30,3,0,15,4,0,0,22,0.0,0.0
0,0,21,1,0,33,2,0,0,9,0.0,0.0
0,0,22,1,0,49,3,0,0,12,1.0,0.0
0,0,19,1,0,179,4,0,0,9,0.11,0.11
0,0,16,1,0,40,4,0,0,7,0.0,0.0
0,0,21,1,0,60,5,0,0,8,0.0,0.0
0,0,23,1,0,0,0,0,0,19,0.0,0.0
0,0,17,1,0,6,1,0,0,11,0.0,0.0
0,0,23,1,0,68,0,0,0,15,0.07,0.0
0,0,11,1,0,3,3,0,0,4,0.0,0.0
0,0,16,1,0,29,3,0,1,69,0.48,0.04
0,0,16,1,0,30,2,0,0,12,0.0,0.0
0,0,17,1,0,46,0,0,0,4,1.0,0.5
0,0,14,1,0,9,4,0,0,18,0.0,0.0
0,0,18,1,0,5,6,0,3,100,0.01,0.0
0,0,16,1,0,7,3,0,0,26,0.0,0.0
0,0,13,1,0,3,2,0,0,10,0.0,0.0
0,0,24,1,0,39,2,0,0,56,0.0,0.0
0,0,18,1,0,56,4,0,0,12,0.0,0.0
0,0,21,1,0,31,6,0,0,4,0.0,0.0
0,0,17,1,0,33,15,0,0,13,0.23,0.23
0,0,23,2,0,5,0,0,0,8,0.75,0.0
0,0,17,1,0,7,1,1,0,11,0.0,0.0
0,0,16,1,0,40,4,0,0,3,0.0,0.0
0,0,18,2,0,45,3,0,0,5,0.0,0.0
0,0,20,2,0,13,4,0,0,221,0.0,0.0
0,0,20,1,0,49,0,0,0,48,0.0,0.0
0,0,22,1,0,0,0,0,0,89,0.0,0.0
0,0,20,1,0,0,0,0,0,14,0.0,0.0
0,0,15,1,0,46,5,0,0,30,0.0,0.0
0,0,26,2,1,0,0,0,0,25,0.0,0.0
0,0,27,3,1,63,2,0,0,16,0.0,0.0
0,0,16,1,0,52,0,0,0,6,1.0,0.17
0,0,26,1,0,0,0,0,0,12,0.0,0.0
0,0,16,2,0,272,4,0,0,8,0.5,0.0
0,0,26,2,0,56,3,0,0,20,0.0,0.0
0,0,13,1,0,0,0,0,0,9,0.78,0.11
0,0,20,2,0,0,0,0,0,3,0.0,0.0
0,0,18,1,0,0,0,0,0,7,0.86,0.0
0,0,23,2,0,2,0,0,0,50,0.24,0.12
0,0,22,1,0,0,0,0,0,14,0.0,0.0
0,0,23,1,1,0,0,0,0,3,0.0,0.0
0,0,20,1,0,50,15,0,0,15,0.0,0.0
0,1,21,1,0,8,0,0,0,9,0.11,0.0
0,0,16,2,0,176,9,0,0,82,0.0,0.0
0,0,18,1,0,49,0,0,0,8,0.25,0.0
0,0,14,1,0,47,7,0,0,35,0.0,0.0
0,0,17,1,0,0,0,0,0,8,0.0,0.0
0,0,21,1,0,0,0,0,0,22,0.0,0.0
0,0,22,2,0,0,0,0,0,11,0.0,0.0
0,0,15,1,0,39,0,0,0,22,0.0,0.0
0,0,17,1,1,8,3,0,0,116,0.01,0.0
0,0,14,1,0,8,5,0,0,7,0.0,0.0
0,0,17,1,0,0,0,0,0,9,0.0,0.0
0,0,11,1,0,117,9,0,0,3,0.0,0.0
0,0,19,1,0,14,5,0,0,21,0.0,0.0
0,0,15,1,0,49,3,0,0,7,0.0,0.0
0,0,13,1,0,42,4,0,0,28,0.04,0.04
0,0,15,1,0,28,4,0,0,9,0.0,0.0
0,0,23,1,0,36,5,0,0,12,0.0,0.0
0,0,21,1,1,8,0,0,0,8,0.0,0.0
0,0,17,1,0,29,3,0,0,7,0.0,0.0
0,0,19,2,0,20,3,0,0,9,0.0,0.0
0,0,16,1,1,27,4,0,0,25,0.96,0.12
0,0,21,1,0,58,0,0,0,60,0.0,0.0
0,0,21,2,0,68,4,0,0,24,0.0,0.0
0,0,20,1,0,40,4,0,0,12,0.0,0.0
0,0,23,1,0,98,12,0,0,23,0.0,0.0
0,0,17,1,0,7,1,0,0,69,0.0,0.0
0,0,19,1,0,3,2,0,0,21,0.38,0.0
0,0,24,2,0,37,3,0,0,4,0.0,0.0
0,0,17,1,0,46,1,0,0,13,0.0,0.0
0,0,18,1,0,28,4,0,0,19,0.0,0.0
0,0,19,1,0,119,2,0,0,29,0.97,0.03
0,0,21,1,0,11,4,0,0,9,0.0,0.0
0,0,22,1,1,32,0,0,0,12,0.0,0.0
0,0,20,2,0,13,4,0,0,5,0.0,0.0
0,0,20,1,0,92,6,0,0,40,1.0,0.65
0,0,17,2,0,0,0,0,0,13,0.0,0.0
0,0,15,1,0,0,0,0,0,12,1.0,0.42
0,0,25,1,0,0,0,0,0,18,0.0,0.0
0,0,20,1,0,13,6,0,0,30,0.63,0.6
0,0,20,2,0,15,2,0,0,5,0.0,0.0
0,0,17,2,0,89,5,1,0,24,0.0,0.0
0,0,21,2,0,78,5,0,0,8,0.0,0.0
0,0,14,1,0,0,0,0,0,3,0.0,0.0
0,0,20,1,0,0,0,0,0,8,0.5,0.0
0,0,24,2,0,5,0,0,0,5,0.0,0.0
0,0,21,2,0,47,0,0,0,8,0.0,0.0
0,0,18,1,0,46,3,1,0,9,0.0,0.0
0,0,24,1,0,0,0,0,0,10,0.7,0.6
0,0,29,1,0,14,0,0,0,37,0.0,0.0
0,0,20,2,0,0,0,0,0,10,0.4,0.0
0,0,17,1,0,56,4,0,0,13,0.31,0.31
0,0,25,1,0,34,0,0,0,25,0.0,0.0
0,0,16,1,0,0,0,0,0,5,0.0,0.0
0,0,14,1,0,47,4,0,0,12,1.0,0.42
0,0,20,2,0,72,0,0,0,120,0.0,0.0
0,0,18,1,0,0,0,0,0,2,0.5,0.5
0,0,17,1,0,41,5,0,0,8,0.0,0.0
0,0,25,2,0,20,0,0,0,20,0.0,0.0
0,0,14,1,0,0,0,0,0,2,1.0,0.0
0,0,19,1,0,274,4,0,0,10,0.0,0.0
0,0,17,2,1,24,0,0,0,12,1.0,0.83
0,0,17,1,0,17,0,0,0,16,0.0,0.0
0,0,18,1,0,0,0,0,0,70,0.0,0.0
0,1,18,1,0,10,0,0,0,67,0.7,0.7
0,0,26,1,0,3,3,0,0,11,0.0,0.0
0,0,23,2,0,49,0,0,0,4,0.0,0.0
0,0,21,1,0,10,2,0,0,3,1.0,0.0
0,0,22,1,0,2,0,0,0,30,0.0,0.0
0,0,21,1,0,7,4,0,0,20,0.25,0.0
0,0,20,1,0,0,0,0,0,17,0.76,0.06
0,0,15,1,0,36,5,0,0,3,0.0,0.0
0,0,13,1,0,19,2,0,0,27,0.0,0.0
0,0,12,1,0,34,4,0,0,28,0.54,0.11
0,0,19,1,0,0,0,0,0,16,0.5,0.0
0,0,21,1,0,38,3,0,0,12,0.0,0.0
0,0,19,2,0,22,3,0,0,4,0.0,0.0
0,0,18,2,1,38,3,0,0,24,0.0,0.0
0,0,14,1,0,0,0,0,0,7,0.14,0.14
0,0,17,1,0,9,2,0,0,13,0.0,0.0
0,0,12,1,0,0,0,0,0,3,0.0,0.0
0,1,21,1,0,0,0,0,0,16,0.5,0.0
0,0,21,1,0,10,0,0,0,8,0.0,0.0
0,0,18,1,0,55,3,0,0,9,0.0,0.0
0,0,30,1,0,7,1,0,0,4,0.75,0.25
0,0,15,1,0,27,3,0,0,217,0.02,0.0
0,0,18,1,0,78,3,0,0,29,0.31,0.0
0,0,17,1,0,17,2,0,2,13,0.0,0.0
0,0,12,1,0,87,4,0,0,31,0.0,0.0
0,0,17,1,0,95,9,3,0,4,0.0,0.0
0,0,31,2,0,5,0,0,0,20,0.85,0.85
0,0,17,1,0,5,1,0,0,21,0.0,0.0
0,0,15,1,0,30,2,0,0,5,0.0,0.0
0,0,18,1,0,10,2,0,0,47,0.0,0.0
0,0,14,1,0,19,0,0,0,4,0.0,0.0
0,0,15,1,0,20,2,0,0,8,1.0,0.62
0,0,19,1,0,57,3,0,0,36,0.03,0.0
0,0,17,1,0,125,3,0,0,29,0.0,0.0
0,0,24,1,0,61,5,0,0,23,0.39,0.13
0,0,17,1,0,37,3,0,0,26,0.27,0.0
0,0,23,2,0,14,2,0,0,4,0.0,0.0
0,0,26,2,0,0,0,0,0,7,0.0,0.0
0,0,19,1,0,1,3,0,0,19,0.0,0.0
0,0,25,2,1,12,0,0,0,21,0.0,0.0
0,0,13,1,0,44,3,1,0,25,0.0,0.0
0,0,11,1,0,60,9,0,0,7,0.0,0.0
0,0,15,1,0,86,4,0,0,32,0.0,0.0
0,1,20,1,0,0,0,0,0,8,0.0,0.0
0,0,17,1,0,0,0,0,0,12,0.0,0.0
0,0,17,1,0,82,5,0,0,49,0.0,0.0
0,0,22,1,0,39,2,0,0,8,1.0,0.5
0,0,19,3,0,6,3,0,0,2,0.0,0.0
0,0,20,1,0,16,3,0,0,9,0.0,0.0
0,0,19,1,0,9,4,0,0,14,0.0,0.0
0,0,15,1,0,0,0,0,0,8,0.0,0.0
0,0,17,1,0,9,2,0,0,7,0.0,0.0
0,0,19,1,0,96,4,0,0,3,0.0,0.0
0,0,16,1,0,3,1,0,0,17,0.0,0.0
0,0,19,1,0,20,3,0,0,73,0.0,0.0
0,0,19,1,0,53,7,0,0,23,0.0,0.0
0,0,14,1,0,46,2,0,0,12,1.0,0.75
0,0,19,1,0,0,0,0,0,27,0.0,0.0
0,0,12,1,0,0,0,0,0,5,0.0,0.0
0,0,18,1,0,54,3,0,0,8,0.0,0.0
0,0,22,1,0,46,25,1,0,5,0.0,0.0
0,0,20,1,0,2,2,0,0,4,0.0,0.0
0,0,20,2,0,7,7,0,2,11,0.0,0.0
0,0,25,1,0,11,3,0,0,19,0.0,0.0
0,0,18,1,0,31,0,0,0,16,0.0,0.0
0,0,22,1,0,53,3,0,0,4,0.0,0.0
0,0,15,1,0,49,3,0,0,7,0.0,0.0
0,0,21,1,0,67,3,0,0,40,0.0,0.0
0,0,20,1,0,21,0,0,0,9,0.0,0.0
0,0,14,1,0,42,5,0,0,51,0.0,0.0
0,0,16,1,0,31,7,0,0,18,0.67,0.0
0,0,15,1,0,5,4,0,0,12,0.0,0.0
0,0,16,1,0,9,1,0,0,12,0.0,0.0
0,0,20,2,0,15,3,0,0,7,0.0,0.0
0,0,18,1,0,73,11,0,0,32,1.0,0.0
0,0,15,1,1,0,0,0,0,102,0.02,0.0
0,0,19,1,0,35,3,0,0,12,0.33,0.17
0,0,21,1,0,0,0,0,0,5,0.0,0.0
0,0,15,1,0,69,0,0,0,6,0.0,0.0
0,0,11,1,0,0,0,0,0,48,0.0,0.0
0,0,15,2,0,4,1,0,0,10,0.0,0.0
0,0,22,2,0,2,0,0,0,40,0.0,0.0
0,0,26,1,0,37,0,0,0,12,0.0,0.0
0,0,15,1,0,41,0,0,0,5,0.0,0.0
0,0,24,1,0,11,11,0,8,21,0.0,0.0
0,0,16,1,0,79,0,0,0,4,0.0,0.0
0,0,29,3,0,34,2,0,0,20,0.0,0.0
0,0,12,1,0,0,0,0,0,7,0.0,0.0
0,1,13,1,0,11,3,0,0,15,0.33,0.0
0,0,22,2,0,56,6,0,0,21,0.0,0.0
0,0,24,1,0,32,6,0,1,37,0.0,0.0
0,0,15,1,0,41,0,0,0,4,1.0,0.0
0,0,16,3,0,14,3,0,0,23,0.0,0.0
0,0,21,1,0,5,1,0,0,11,0.0,0.0
0,0,21,1,0,42,4,0,0,35,0.0,0.0
0,0,23,1,0,3,0,0,0,8,0.0,0.0
0,0,27,2,0,7,3,0,0,7,0.0,0.0
0,0,19,1,0,5,0,0,0,5,0.4,0.0
0,0,25,1,0,47,2,0,0,4,0.0,0.0
0,0,15,1,0,43,4,0,0,30,0.0,0.0
0,0,15,1,0,52,5,0,0,70,0.0,0.0
0,0,24,1,0,34,5,0,0,19,0.0,0.0
0,0,19,1,0,7,3,0,0,55,0.0,0.0
0,0,26,2,2,73,0,0,0,48,0.0,0.0
0,0,17,2,0,18,3,0,0,56,0.0,0.0
0,0,30,1,0,0,0,0,0,6,0.0,0.0
0,0,15,1,0,21,2,0,0,13,0.62,0.0
0,0,13,1,0,19,3,0,0,6,0.0,0.0
0,0,18,1,1,62,1,0,0,9,1.0,0.0
0,0,21,1,0,0,0,0,0,18,0.0,0.0
0,0,20,2,0,49,2,0,0,19,0.0,0.0
0,0,25,1,0,89,0,0,0,20,0.0,0.0
0,0,18,2,0,187,49,0,0,8,1.0,0.0
0,0,22,1,0,0,0,0,0,41,0.0,0.0
0,0,17,1,0,8,4,0,0,6,0.0,0.0
0,0,17,1,1,51,11,0,0,13,0.46,0.0
0,0,15,1,0,0,0,0,0,16,0.0,0.0
0,0,17,1,0,4,1,0,0,32,0.0,0.0
0,0,19,1,1,63,5,0,0,4,0.0,0.0
0,0,27,2,0,42,2,0,0,5,0.0,0.0
0,0,17,1,0,18,3,0,0,3,0.0,0.0
0,0,13,1,0,34,3,0,0,24,0.0,0.0
0,0,17,1,0,6,3,0,0,9,0.0,0.0
0,0,18,1,0,12,4,0,0,24,0.0,0.0
0,0,23,2,0,210,1,0,0,29,0.0,0.0
0,0,24,2,0,60,3,0,0,13,0.0,0.0
0,0,27,2,1,2,0,0,0,84,0.0,0.0
0,0,15,1,0,0,0,0,0,9,0.0,0.0
0,0,23,1,0,86,5,0,0,4,0.0,0.0
0,0,17,2,0,34,1,0,0,9,0.0,0.0
0,0,17,1,0,8,3,0,0,16,0.0,0.0
0,0,15,1,0,0,0,0,0,15,0.47,0.0
0,0,24,1,0,20,5,1,2,9,1.0,0.22
0,0,24,3,0,5,4,0,0,291,0.0,0.0
0,0,23,2,1,11,2,0,0,26,0.0,0.0
0,0,21,1,0,11,0,0,0,26,0.0,0.0
0,0,19,1,0,77,4,0,0,18,0.83,0.0
0,0,14,1,0,39,2,0,0,5,0.2,0.0
0,0,20,1,0,33,3,0,0,2,0.0,0.0
0,0,23,1,0,24,0,0,0,16,0.12,0.06
0,0,23,2,1,3,0,0,0,2,0.5,0.0
0,0,18,1,0,59,0,0,0,47,0.0,0.0
0,0,19,1,0,0,0,0,0,28,0.0,0.0
0,0,28,1,0,7,0,0,0,5,0.8,0.4
0,0,17,1,0,49,5,0,0,2,0.0,0.0
0,0,25,1,0,0,0,0,0,36,1.0,0.22
0,0,23,1,0,0,0,0,0,7,0.0,0.0
0,0,17,1,0,15,0,0,0,6,0.0,0.0
0,0,19,2,0,1,4,0,0,50,0.0,0.0
0,0,18,1,0,0,0,0,0,45,0.0,0.0
0,0,22,2,0,101,2,0,0,8,0.0,0.0
0,0,18,1,0,28,3,0,0,10,0.0,0.0
0,0,18,1,0,14,6,0,0,31,0.0,0.0
0,0,24,2,0,23,3,0,0,15,0.0,0.0
0,0,16,1,0,6,4,0,0,21,0.0,0.0
0,0,17,1,0,0,0,0,0,16,0.0,0.0
0,0,22,2,1,16,4,0,0,8,1.0,0.88
0,0,21,1,0,0,0,0,0,20,0.55,0.05
0,0,20,1,0,38,2,0,0,8,0.0,0.0
0,0,18,1,0,12,2,0,0,33,0.03,0.0
0,0,22,2,0,21,6,0,0,69,0.0,0.0
0,0,16,1,0,25,2,0,0,5,0.0,0.0
0,0,25,1,0,54,5,0,0,9,0.0,0.0
0,0,10,1,0,14,0,0,0,2,0.0,0.0
0,0,13,1,0,0,0,0,0,51,0.0,0.0
0,0,20,1,0,35,3,0,0,35,0.0,0.0
0,0,17,1,0,2,0,0,0,238,0.04,0.0
0,0,14,1,0,105,7,0,0,50,0.0,0.0
0,0,16,1,0,22,7,0,0,151,0.58,0.02
0,0,17,1,0,7,2,0,0,12,0.0,0.0
0,0,18,2,0,45,2,0,0,7,0.0,0.0
0,0,11,1,0,0,0,0,0,25,0.48,0.0
0,0,18,1,0,0,0,0,0,13,0.0,0.0
0,0,28,1,0,36,0,0,0,13,0.92,0.0
0,0,20,2,0,22,3,0,0,12,0.0,0.0
0,0,19,1,0,0,0,0,0,8,0.0,0.0
0,0,25,2,0,29,2,0,1,2,0.0,0.0
0,0,19,1,0,47,0,0,0,18,0.0,0.0
0,0,23,1,0,38,3,0,0,8,0.0,0.0
0,0,14,1,0,26,2,0,0,28,0.0,0.0
